,cond,elev,hum,lat,lng,pres,temp,time
18097,Clear,1755.077881,0.64,-26.2041028,28.0473051,1000,63.6,1458943200
18098,Clear,1755.077881,0.64,-26.2041028,28.0473051,1000,63.19,1458946800
18099,Clear,1755.077881,0.71,-26.2041028,28.0473051,1000,61.8,1458950400
18100,Clear,1755.077881,0.73,-26.2041028,28.0473051,1000,59.35,1458954000
18101,Clear,1755.077881,0.81,-26.2041028,28.0473051,1000,61,1458957600
18102,Clear,1755.077881,0.86,-26.2041028,28.0473051,1000,56.46,1458961200
18103,Clear,1755.077881,0.9,-26.2041028,28.0473051,1000,55.32,1458964800
18104,Clear,1755.077881,0.94,-26.2041028,28.0473051,1000,57.08,1458968400
18105,Partly Cloudy,1755.077881,0.78,-26.2041028,28.0473051,1000,62.55,1458972000
18106,Clear,1755.077881,0.66,-26.2041028,28.0473051,1000,67.08,1458975600
18107,Clear,1755.077881,0.61,-26.2041028,28.0473051,1000,69.41,1458979200
18108,Mostly Cloudy,1755.077881,0.57,-26.2041028,28.0473051,1000,70.94,1458982800
18109,Clear,1755.077881,0.5,-26.2041028,28.0473051,1000,74.07,1458986400
18110,Clear,1755.077881,0.51,-26.2041028,28.0473051,1000,73.17,1458990000
18111,Mostly Cloudy,1755.077881,0.47,-26.2041028,28.0473051,1000,74.53,1458993600
18112,Clear,1755.077881,0.49,-26.2041028,28.0473051,1000,75,1458997200
18113,Clear,1755.077881,0.46,-26.2041028,28.0473051,1000,76.7,1459000800
18114,Partly Cloudy,1755.077881,0.49,-26.2041028,28.0473051,1000,75.25,1459004400
18115,Clear,1755.077881,0.53,-26.2041028,28.0473051,1000,71.86,1459008000
18116,Clear,1755.077881,0.58,-26.2041028,28.0473051,1000,69.7,1459011600
18117,Mostly Cloudy,1755.077881,0.56,-26.2041028,28.0473051,1000,69.49,1459015200
18118,Clear,1755.077881,0.7,-26.2041028,28.0473051,1000,66.08,1459018800
18119,Clear,1755.077881,0.74,-26.2041028,28.0473051,1000,64,1459022400
18120,Partly Cloudy,1755.077881,0.67,-26.2041028,28.0473051,1000,64.51,1459026000
18121,Clear,1755.077881,0.64,-26.2041028,28.0473051,1000,63.48,1459548000
18122,Clear,1755.077881,0.68,-26.2041028,28.0473051,1000,61.48,1459551600
18123,Partly Cloudy,1755.077881,0.52,-26.2041028,28.0473051,1000,68.05,1459555200
18124,Clear,1755.077881,0.64,-26.2041028,28.0473051,1000,61.02,1459558800
18125,Clear,1755.077881,0.83,-26.2041028,28.0473051,1000,59,1459562400
18126,Partly Cloudy,1755.077881,0.62,-26.2041028,28.0473051,1000,61.81,1459566000
18127,Clear,1755.077881,0.65,-26.2041028,28.0473051,1000,59,1459569600
18128,Clear,1755.077881,0.66,-26.2041028,28.0473051,1000,59.02,1459573200
18129,Partly Cloudy,1755.077881,0.59,-26.2041028,28.0473051,1000,64.11,1459576800
18130,Clear,1755.077881,0.45,-26.2041028,28.0473051,1000,70,1459580400
18131,Clear,1755.077881,0.36,-26.2041028,28.0473051,1000,76.06,1459584000
18132,Partly Cloudy,1755.077881,0.32,-26.2041028,28.0473051,1000,79.71,1459587600
18133,Clear,1755.077881,0.32,-26.2041028,28.0473051,1000,81.69,1459591200
18134,Clear,1755.077881,0.31,-26.2041028,28.0473051,1000,83.7,1459594800
18135,Partly Cloudy,1755.077881,0.28,-26.2041028,28.0473051,1000,83.78,1459598400
18136,Clear,1755.077881,0.27,-26.2041028,28.0473051,1000,85.41,1459602000
18137,Clear,1755.077881,0.29,-26.2041028,28.0473051,1000,83.65,1459605600
18138,Partly Cloudy,1755.077881,0.3,-26.2041028,28.0473051,1000,84,1459609200
18139,Clear,1755.077881,0.32,-26.2041028,28.0473051,1000,78.29,1459612800
18140,Clear,1755.077881,0.42,-26.2041028,28.0473051,1000,72.82,1459616400
18141,Clear,1755.077881,0.48,-26.2041028,28.0473051,1000,70.8,1459620000
18142,Clear,1755.077881,0.52,-26.2041028,28.0473051,1000,68.86,1459623600
18143,Clear,1755.077881,0.55,-26.2041028,28.0473051,1000,67.26,1459627200
18144,Partly Cloudy,1755.077881,0.56,-26.2041028,28.0473051,1000,68.02,1459630800
18145,Clear,1755.077881,0.74,-26.2041028,28.0473051,1000,55,1460152800
18146,Clear,1755.077881,0.76,-26.2041028,28.0473051,1000,54.19,1460156400
18147,Mostly Cloudy,1755.077881,0.83,-26.2041028,28.0473051,1000,53.81,1460160000
18148,Clear,1755.077881,0.9,-26.2041028,28.0473051,1000,55,1460163600
18149,Clear,1755.077881,0.9,-26.2041028,28.0473051,1000,55,1460167200
18150,Partly Cloudy,1755.077881,0.83,-26.2041028,28.0473051,1000,53.9,1460170800
18151,Clear,1755.077881,0.79,-26.2041028,28.0473051,1000,55,1460174400
18152,Clear,1755.077881,0.87,-26.2041028,28.0473051,1000,54.19,1460178000
18153,Mostly Cloudy,1755.077881,0.85,-26.2041028,28.0473051,1000,54.73,1460181600
18154,Clear,1755.077881,0.68,-26.2041028,28.0473051,1000,59,1460185200
18155,Clear,1755.077881,0.59,-26.2041028,28.0473051,1000,63,1460188800
18156,Partly Cloudy,1755.077881,0.55,-26.2041028,28.0473051,1000,65.68,1460192400
18157,Clear,1755.077881,0.5,-26.2041028,28.0473051,1000,69.62,1460196000
18158,Clear,1755.077881,0.44,-26.2041028,28.0473051,1000,71.62,1460199600
18159,Mostly Cloudy,1755.077881,0.42,-26.2041028,28.0473051,1000,71.38,1460203200
18160,Clear,1755.077881,0.4,-26.2041028,28.0473051,1000,72,1460206800
18161,Clear,1755.077881,0.39,-26.2041028,28.0473051,1000,73,1460210400
18162,Mostly Cloudy,1755.077881,0.42,-26.2041028,28.0473051,1000,70.82,1460214000
18163,Clear,1755.077881,0.47,-26.2041028,28.0473051,1000,68.38,1460217600
18164,Clear,1755.077881,0.53,-26.2041028,28.0473051,1000,66.38,1460221200
18165,Partly Cloudy,1755.077881,0.65,-26.2041028,28.0473051,1000,63.73,1460224800
18166,Clear,1755.077881,0.61,-26.2041028,28.0473051,1000,64.38,1460228400
18167,Clear,1755.077881,0.64,-26.2041028,28.0473051,1000,63.19,1460232000
18168,Partly Cloudy,1755.077881,0.72,-26.2041028,28.0473051,1000,60.3,1460235600
18169,Clear,1755.077881,0.65,-26.2041028,28.0473051,1000,60.32,1460757600
18170,Clear,1755.077881,0.66,-26.2041028,28.0473051,1000,59.94,1460761200
18171,Partly Cloudy,1755.077881,0.66,-26.2041028,28.0473051,1000,59.75,1460764800
18172,Clear,1755.077881,0.67,-26.2041028,28.0473051,1000,59.76,1460768400
18173,Clear,1755.077881,0.78,-26.2041028,28.0473051,1000,59,1460772000
18174,Clear,1755.077881,0.78,-26.2041028,28.0473051,1000,56.05,1460775600
18175,Clear,1755.077881,0.78,-26.2041028,28.0473051,1000,55.38,1460779200
18176,Clear,1755.077881,0.83,-26.2041028,28.0473051,1000,55.38,1460782800
18177,Partly Cloudy,1755.077881,0.64,-26.2041028,28.0473051,1000,65.55,1460786400
18178,Clear,1755.077881,0.45,-26.2041028,28.0473051,1000,72.44,1460790000
18179,Clear,1755.077881,0.39,-26.2041028,28.0473051,1000,74.97,1460793600
18180,Clear,1755.077881,0.33,-26.2041028,28.0473051,1000,77.1,1460797200
18181,Clear,1755.077881,0.31,-26.2041028,28.0473051,1000,78.62,1460800800
18182,Clear,1755.077881,0.29,-26.2041028,28.0473051,1000,80.62,1460804400
18183,Partly Cloudy,1755.077881,0.26,-26.2041028,28.0473051,1000,80.69,1460808000
18184,Clear,1755.077881,0.26,-26.2041028,28.0473051,1000,81.81,1460811600
18185,Clear,1755.077881,0.26,-26.2041028,28.0473051,1000,81.81,1460815200
18186,Clear,1755.077881,0.29,-26.2041028,28.0473051,1000,79.38,1460818800
18187,Clear,1755.077881,0.38,-26.2041028,28.0473051,1000,75,1460822400
18188,Clear,1755.077881,0.43,-26.2041028,28.0473051,1000,73,1460826000
18189,Partly Cloudy,1755.077881,0.4,-26.2041028,28.0473051,1000,71.37,1460829600
18190,Clear,1755.077881,0.56,-26.2041028,28.0473051,1000,65.2,1460833200
18191,Clear,1755.077881,0.57,-26.2041028,28.0473051,1000,64.54,1460836800
18192,Partly Cloudy,1755.077881,0.56,-26.2041028,28.0473051,1000,64.7,1460840400
18193,Clear,1755.077881,0.78,-26.2041028,28.0473051,1000,57,1461362400
18194,Clear,1755.077881,0.77,-26.2041028,28.0473051,1000,55.76,1461366000
18195,Clear,1755.077881,0.71,-26.2041028,28.0473051,1000,57.68,1461369600
18196,Clear,1755.077881,0.84,-26.2041028,28.0473051,1000,55,1461373200
18197,Clear,1755.077881,0.9,-26.2041028,28.0473051,1000,55,1461376800
18198,Partly Cloudy,1755.077881,0.76,-26.2041028,28.0473051,1000,57.07,1461380400
18199,Clear,1755.077881,0.85,-26.2041028,28.0473051,1000,54.81,1461384000
18200,Clear,1755.077881,0.91,-26.2041028,28.0473051,1000,54.81,1461387600
18201,Partly Cloudy,1755.077881,0.65,-26.2041028,28.0473051,1000,64.33,1461391200
18202,Clear,1755.077881,0.56,-26.2041028,28.0473051,1000,69.9,1461394800
18203,Clear,1755.077881,0.44,-26.2041028,28.0473051,1000,76.24,1461398400
18204,Partly Cloudy,1755.077881,0.37,-26.2041028,28.0473051,1000,78.05,1461402000
18205,Clear,1755.077881,0.37,-26.2041028,28.0473051,1000,81,1461405600
18206,Clear,1755.077881,0.35,-26.2041028,28.0473051,1000,82,1461409200
18207,Partly Cloudy,1755.077881,0.35,-26.2041028,28.0473051,1000,80.83,1461412800
18208,Clear,1755.077881,0.33,-26.2041028,28.0473051,1000,81.19,1461416400
18209,Clear,1755.077881,0.29,-26.2041028,28.0473051,1000,81.19,1461420000
18210,Partly Cloudy,1755.077881,0.3,-26.2041028,28.0473051,1000,79.78,1461423600
18211,Clear,1755.077881,0.33,-26.2041028,28.0473051,1000,73.38,1461427200
18212,Clear,1755.077881,0.33,-26.2041028,28.0473051,1000,70.38,1461430800
18213,Partly Cloudy,1755.077881,0.41,-26.2041028,28.0473051,1000,65.74,1461434400
18214,Clear,1755.077881,0.39,-26.2041028,28.0473051,1000,64.76,1461438000
18215,Clear,1755.077881,0.38,-26.2041028,28.0473051,1000,64,1461441600
18216,Clear,1755.077881,0.41,-26.2041028,28.0473051,1000,62.07,1461445200
18217,Clear,1755.077881,0.5,-26.2041028,28.0473051,1000,61,1461967200
18218,Clear,1755.077881,0.44,-26.2041028,28.0473051,1000,63.06,1461970800
18219,Clear,1755.077881,0.41,-26.2041028,28.0473051,1000,64.01,1461974400
18220,Clear,1755.077881,0.44,-26.2041028,28.0473051,1000,64.68,1461978000
18221,Clear,1755.077881,0.77,-26.2041028,28.0473051,1000,55,1461981600
18222,Partly Cloudy,1755.077881,0.51,-26.2041028,28.0473051,1000,61.93,1461985200
18223,Clear,1755.077881,0.54,-26.2041028,28.0473051,1000,59.68,1461988800
18224,Clear,1755.077881,0.56,-26.2041028,28.0473051,1000,57.38,1461992400
18225,Partly Cloudy,1755.077881,0.46,-26.2041028,28.0473051,1000,62.38,1461996000
18226,Clear,1755.077881,0.42,-26.2041028,28.0473051,1000,65.97,1461999600
18227,Clear,1755.077881,0.39,-26.2041028,28.0473051,1000,70,1462003200
18228,Partly Cloudy,1755.077881,0.31,-26.2041028,28.0473051,1000,71.29,1462006800
18229,Clear,1755.077881,0.22,-26.2041028,28.0473051,1000,76.62,1462010400
18230,Clear,1755.077881,0.2,-26.2041028,28.0473051,1000,77.38,1462014000
18231,Partly Cloudy,1755.077881,0.2,-26.2041028,28.0473051,1000,76.49,1462017600
18232,Clear,1755.077881,0.23,-26.2041028,28.0473051,1000,77,1462021200
18233,Clear,1755.077881,0.26,-26.2041028,28.0473051,1000,73.38,1462024800
18234,Partly Cloudy,1755.077881,0.3,-26.2041028,28.0473051,1000,70.2,1462028400
18235,Clear,1755.077881,0.48,-26.2041028,28.0473051,1000,64.76,1462032000
18236,Clear,1755.077881,0.56,-26.2041028,28.0473051,1000,61.57,1462035600
18237,Partly Cloudy,1755.077881,0.59,-26.2041028,28.0473051,1000,59.33,1462039200
18238,Clear,1755.077881,0.6,-26.2041028,28.0473051,1000,57.76,1462042800
18239,Clear,1755.077881,0.71,-26.2041028,28.0473051,1000,50.94,1462046400
18240,Clear,1755.077881,0.73,-26.2041028,28.0473051,1000,48.52,1462050000
18241,Clear,1755.077881,0.47,-26.2041028,28.0473051,1000,54,1462572000
18242,Clear,1755.077881,0.5,-26.2041028,28.0473051,1000,54,1462575600
18243,Partly Cloudy,1755.077881,0.48,-26.2041028,28.0473051,1000,53.02,1462579200
18244,Clear,1755.077881,0.64,-26.2041028,28.0473051,1000,48.38,1462582800
18245,Clear,1755.077881,0.66,-26.2041028,28.0473051,1000,50,1462586400
18246,Clear,1755.077881,0.64,-26.2041028,28.0473051,1000,48.44,1462590000
18247,Clear,1755.077881,0.67,-26.2041028,28.0473051,1000,47.62,1462593600
18248,Clear,1755.077881,0.67,-26.2041028,28.0473051,1000,50,1462597200
18249,Overcast,1755.077881,0.73,-26.2041028,28.0473051,1000,52.93,1462600800
18250,Clear,1755.077881,0.61,-26.2041028,28.0473051,1000,58.62,1462604400
18251,Clear,1755.077881,0.49,-26.2041028,28.0473051,1000,65.43,1462608000
18252,Partly Cloudy,1755.077881,0.37,-26.2041028,28.0473051,1000,68.54,1462611600
18253,Clear,1755.077881,0.33,-26.2041028,28.0473051,1000,72.81,1462615200
18254,Clear,1755.077881,0.27,-26.2041028,28.0473051,1000,72.81,1462618800
18255,Partly Cloudy,1755.077881,0.29,-26.2041028,28.0473051,1000,71.71,1462622400
18256,Clear,1755.077881,0.31,-26.2041028,28.0473051,1000,70.92,1462626000
18257,Clear,1755.077881,0.31,-26.2041028,28.0473051,1000,70.38,1462629600
18258,Partly Cloudy,1755.077881,0.35,-26.2041028,28.0473051,1000,68.06,1462633200
18259,Clear,1755.077881,0.43,-26.2041028,28.0473051,1000,63.94,1462636800
18260,Clear,1755.077881,0.49,-26.2041028,28.0473051,1000,60.32,1462640400
18261,Partly Cloudy,1755.077881,0.5,-26.2041028,28.0473051,1000,59.33,1462644000
18262,Clear,1755.077881,0.59,-26.2041028,28.0473051,1000,55.76,1462647600
18263,Clear,1755.077881,0.6,-26.2041028,28.0473051,1000,55.7,1462651200
18264,Clear,1755.077881,0.6,-26.2041028,28.0473051,1000,57.52,1462654800
18265,Clear,1755.077881,0.59,-26.2041028,28.0473051,1000,57,1463176800
18266,Clear,1755.077881,0.59,-26.2041028,28.0473051,1000,57,1463180400
18267,Mostly Cloudy,1755.077881,0.61,-26.2041028,28.0473051,1000,55.91,1463184000
18268,Clear,1755.077881,0.59,-26.2041028,28.0473051,1000,57,1463187600
18269,Clear,1755.077881,0.66,-26.2041028,28.0473051,1000,56.99,1463191200
18270,Clear,1755.077881,0.75,-26.2041028,28.0473051,1000,56.52,1463194800
18271,Clear,1755.077881,0.93,-26.2041028,28.0473051,1000,54,1463198400
18272,Clear,1755.077881,0.83,-26.2041028,28.0473051,1000,55,1463202000
18273,Mostly Cloudy,1755.077881,0.81,-26.2041028,28.0473051,1000,53.85,1463205600
18274,Clear,1755.077881,0.85,-26.2041028,28.0473051,1000,55,1463209200
18275,Clear,1755.077881,0.96,-26.2041028,28.0473051,1000,55,1463212800
18276,Mostly Cloudy,1755.077881,0.88,-26.2041028,28.0473051,1000,54.49,1463216400
18277,Clear,1755.077881,1,-26.2041028,28.0473051,1000,55,1463220000
18278,Clear,1755.077881,0.85,-26.2041028,28.0473051,1000,55,1463223600
18279,Mostly Cloudy,1755.077881,0.84,-26.2041028,28.0473051,1000,55.25,1463227200
18280,Clear,1755.077881,0.88,-26.2041028,28.0473051,1000,54.6,1463230800
18281,Clear,1755.077881,0.83,-26.2041028,28.0473051,1000,57,1463234400
18282,Mostly Cloudy,1755.077881,0.86,-26.2041028,28.0473051,1000,54.26,1463238000
18283,Clear,1755.077881,0.88,-26.2041028,28.0473051,1000,54.15,1463241600
18284,Clear,1755.077881,0.89,-26.2041028,28.0473051,1000,52.76,1463245200
18285,Mostly Cloudy,1755.077881,0.89,-26.2041028,28.0473051,1000,51.96,1463248800
18286,Clear,1755.077881,0.89,-26.2041028,28.0473051,1000,52.29,1463252400
18287,Clear,1755.077881,0.89,-26.2041028,28.0473051,1000,52,1463256000
18288,Mostly Cloudy,1755.077881,0.93,-26.2041028,28.0473051,1000,50.1,1463259600
18289,Clear,1755.077881,0.72,-26.2041028,28.0473051,1000,54,1463781600
18290,Clear,1755.077881,0.74,-26.2041028,28.0473051,1000,54,1463785200
18291,Partly Cloudy,1755.077881,0.8,-26.2041028,28.0473051,1000,51.53,1463788800
18292,Clear,1755.077881,0.74,-26.2041028,28.0473051,1000,54,1463792400
18293,Clear,1755.077881,0.74,-26.2041028,28.0473051,1000,54,1463796000
18294,Mostly Cloudy,1755.077881,0.9,-26.2041028,28.0473051,1000,50.93,1463799600
18295,Clear,1755.077881,0.76,-26.2041028,28.0473051,1000,54,1463803200
18296,Clear,1755.077881,0.86,-26.2041028,28.0473051,1000,54,1463806800
18297,Mostly Cloudy,1755.077881,0.87,-26.2041028,28.0473051,1000,52.41,1463810400
18298,Clear,1755.077881,0.69,-26.2041028,28.0473051,1000,57.29,1463814000
18299,Clear,1755.077881,0.61,-26.2041028,28.0473051,1000,60.62,1463817600
18300,Partly Cloudy,1755.077881,0.56,-26.2041028,28.0473051,1000,62.9,1463821200
18301,Clear,1755.077881,0.63,-26.2041028,28.0473051,1000,63,1463824800
18302,Clear,1755.077881,0.6,-26.2041028,28.0473051,1000,64,1463828400
18303,Mostly Cloudy,1755.077881,0.49,-26.2041028,28.0473051,1000,66.19,1463832000
18304,Clear,1755.077881,0.53,-26.2041028,28.0473051,1000,64,1463835600
18305,Clear,1755.077881,0.52,-26.2041028,28.0473051,1000,64.38,1463839200
18306,Mostly Cloudy,1755.077881,0.59,-26.2041028,28.0473051,1000,63.31,1463842800
18307,Clear,1755.077881,0.62,-26.2041028,28.0473051,1000,61.38,1463846400
18308,Clear,1755.077881,0.67,-26.2041028,28.0473051,1000,57.76,1463850000
18309,Mostly Cloudy,1755.077881,0.69,-26.2041028,28.0473051,1000,57.85,1463853600
18310,Clear,1755.077881,0.78,-26.2041028,28.0473051,1000,55,1463857200
18311,Clear,1755.077881,0.79,-26.2041028,28.0473051,1000,54.81,1463860800
18312,Mostly Cloudy,1755.077881,0.68,-26.2041028,28.0473051,1000,55.4,1463864400
18313,Clear,1755.077881,0.59,-26.2041028,28.0473051,1000,51.62,1464386400
18314,Clear,1755.077881,0.62,-26.2041028,28.0473051,1000,49.62,1464390000
18315,Partly Cloudy,1755.077881,0.67,-26.2041028,28.0473051,1000,48.43,1464393600
18316,Clear,1755.077881,0.69,-26.2041028,28.0473051,1000,46.76,1464397200
18317,Clear,1755.077881,0.7,-26.2041028,28.0473051,1000,46.38,1464400800
18318,Partly Cloudy,1755.077881,0.69,-26.2041028,28.0473051,1000,46.7,1464404400
18319,Clear,1755.077881,0.71,-26.2041028,28.0473051,1000,45.94,1464408000
18320,Clear,1755.077881,0.73,-26.2041028,28.0473051,1000,45.19,1464411600
18321,Clear,1755.077881,0.66,-26.2041028,28.0473051,1000,49.82,1464415200
18322,Clear,1755.077881,0.51,-26.2041028,28.0473051,1000,59.87,1464418800
18323,Clear,1755.077881,0.4,-26.2041028,28.0473051,1000,63.06,1464422400
18324,Partly Cloudy,1755.077881,0.38,-26.2041028,28.0473051,1000,64.28,1464426000
18325,Clear,1755.077881,0.35,-26.2041028,28.0473051,1000,65.62,1464429600
18326,Clear,1755.077881,0.3,-26.2041028,28.0473051,1000,67.62,1464433200
18327,Partly Cloudy,1755.077881,0.29,-26.2041028,28.0473051,1000,66.56,1464436800
18328,Clear,1755.077881,0.27,-26.2041028,28.0473051,1000,68,1464440400
18329,Clear,1755.077881,0.29,-26.2041028,28.0473051,1000,66.38,1464444000
18330,Partly Cloudy,1755.077881,0.34,-26.2041028,28.0473051,1000,63.92,1464447600
18331,Clear,1755.077881,0.43,-26.2041028,28.0473051,1000,57.76,1464451200
18332,Clear,1755.077881,0.53,-26.2041028,28.0473051,1000,53.7,1464454800
18333,Clear,1755.077881,0.5,-26.2041028,28.0473051,1000,54.12,1464458400
18334,Clear,1755.077881,0.6,-26.2041028,28.0473051,1000,50.38,1464462000
18335,Clear,1755.077881,0.55,-26.2041028,28.0473051,1000,50.76,1464465600
18336,Clear,1755.077881,0.62,-26.2041028,28.0473051,1000,49.22,1464469200
18337,Clear,1755.077881,0.71,-26.2041028,28.0473051,1000,48,1464991200
18338,Clear,1755.077881,0.61,-26.2041028,28.0473051,1000,50.11,1464994800
18339,Clear,1755.077881,0.52,-26.2041028,28.0473051,1000,51.75,1464998400
18340,Clear,1755.077881,0.79,-26.2041028,28.0473051,1000,43,1465002000
18341,Clear,1755.077881,0.79,-26.2041028,28.0473051,1000,43,1465005600
18342,Clear,1755.077881,0.59,-26.2041028,28.0473051,1000,48.02,1465009200
18343,Clear,1755.077881,0.73,-26.2041028,28.0473051,1000,45,1465012800
18344,Clear,1755.077881,0.79,-26.2041028,28.0473051,1000,43,1465016400
18345,Partly Cloudy,1755.077881,0.52,-26.2041028,28.0473051,1000,52.22,1465020000
18346,Clear,1755.077881,0.55,-26.2041028,28.0473051,1000,55,1465023600
18347,Clear,1755.077881,0.44,-26.2041028,28.0473051,1000,59,1465027200
18348,Mostly Cloudy,1755.077881,0.33,-26.2041028,28.0473051,1000,65.86,1465030800
18349,Clear,1755.077881,0.34,-26.2041028,28.0473051,1000,66,1465034400
18350,Clear,1755.077881,0.32,-26.2041028,28.0473051,1000,68,1465038000
18351,Partly Cloudy,1755.077881,0.26,-26.2041028,28.0473051,1000,67.82,1465041600
18352,Clear,1755.077881,0.31,-26.2041028,28.0473051,1000,68,1465045200
18353,Clear,1755.077881,0.31,-26.2041028,28.0473051,1000,68,1465048800
18354,Mostly Cloudy,1755.077881,0.32,-26.2041028,28.0473051,1000,66,1465052400
18355,Clear,1755.077881,0.35,-26.2041028,28.0473051,1000,64,1465056000
18356,Clear,1755.077881,0.39,-26.2041028,28.0473051,1000,61,1465059600
18357,Partly Cloudy,1755.077881,0.38,-26.2041028,28.0473051,1000,58.23,1465063200
18358,Clear,1755.077881,0.51,-26.2041028,28.0473051,1000,55,1465066800
18359,Clear,1755.077881,0.66,-26.2041028,28.0473051,1000,50,1465070400
18360,Clear,1755.077881,0.42,-26.2041028,28.0473051,1000,55.3,1465074000
18361,Clear,1755.077881,0.66,-26.2041028,28.0473051,1000,48,1465596000
18362,Clear,1755.077881,0.68,-26.2041028,28.0473051,1000,46,1465599600
18363,Partly Cloudy,1755.077881,0.6,-26.2041028,28.0473051,1000,49.39,1465603200
